V real;V medido;angulo
8.17;6.871;-9.005723044
8.17;6.869;-9.497135111
8.17;6.871;-9.081343382
8.17;6.871;-9.045037034
8.17;6.868;-9.051268247
8.17;6.874;-9.009016257
8.17;6.867;-9.051268247
8.17;6.869;-8.855371576
8.17;6.876;-10.53260236
8.17;6.879;-16.20272752
8.17;6.874;-15.02166895
8.17;6.876;-12.84926438
8.17;6.885;-13.29748729
8.17;6.878;-11.88827057
8.17;6.886;-10.48396691
8.17;6.886;-10.47034608
8.17;6.892;-10.42872043
8.17;6.878;-10.57574005
8.17;6.878;-10.22242076
8.17;6.887;-12.60166368
8.17;6.882;-8.390688062
8.17;6.887;-10.43324506
8.17;6.883;-9.674290355
8.17;6.882;-10.7023807
8.17;6.883;-10.47034608
8.17;6.882;-10.42872043
8.17;6.883;-10.39188981
8.17;6.883;-10.65983734
8.17;6.88;-10.42872043
8.17;6.879;-10.43324506
8.17;6.872;-10.43324506
8.17;6.869;-10.20632229
8.17;6.867;-10.42403128
8.17;6.875;-10.43324506
8.17;6.872;-10.42872043
8.17;6.868;-10.42872043
8.17;6.869;-10.43324506
8.17;6.876;-10.42403128
8.17;6.874;-10.47034608
8.17;6.878;-10.38741875
8.17;6.872;-10.20189182
8.17;6.876;-10.20189182
8.17;6.874;-10.38741875
8.17;6.878;-10.38741875
8.17;6.871;-10.2471352
8.17;6.876;-10.42872043
8.17;6.872;-10.38741875
8.17;6.872;-10.20189182
8.17;6.872;-10.47034608
8.17;6.874;-10.47034608
8.17;6.868;-10.66428712
8.17;6.876;-10.47492514
8.17;6.871;-10.42872043
8.17;6.868;-10.47492514
8.17;6.869;-10.38741875
8.17;6.871;-10.42872043
8.17;6.871;-10.20189182
8.17;6.869;-10.65983734
8.17;6.867;-10.47492514
8.17;6.867;-10.47034608
8.17;6.865;-10.16582791
8.17;6.874;-10.42872043
8.17;6.869;-10.17004601
8.17;6.875;-10.47034608
8.17;6.864;-10.16144995
8.17;6.867;-10.42872043
8.17;6.871;-10.42872043
8.17;6.865;-9.935161227
8.17;6.863;-9.594220737
8.17;6.861;-10.42872043
8.17;6.868;-10.38741875
8.17;6.864;-10.92472721
8.17;6.861;-11.44674454
8.17;6.867;-11.88827057
8.17;6.864;-12.32661251
8.17;6.864;-9.573489951
8.17;6.863;-8.113050938
8.17;6.865;-5.29702387
8.17;6.875;-4.380470307
8.17;6.868;-5.088799459
8.17;6.878;-5.29702387
8.17;6.885;-5.319200468
8.17;6.886;-5.068395509
8.17;6.896;-5.318334036
8.17;6.896;-5.067944871
8.17;6.899;-5.318334036
8.17;6.91;-5.109367882
8.17;6.913;-5.29702387
8.17;6.92;-5.318334036
8.17;6.92;-5.068395509
8.17;6.927;-5.319200468
8.17;6.931;-5.526424037
8.17;6.936;-5.088799459
8.17;6.942;-5.339815809
8.17;6.956;-5.29702387
8.17;6.959;-5.29702387
8.17;6.965;-5.340692783
8.17;6.969;-5.548152963
8.17;6.98;-5.29702387
8.17;6.987;-5.088343357
8.17;6.984;-5.088343357
8.17;6.992;-5.088799459
8.17;7.002;-5.318334036
8.17;6.999;-5.088343357
8.17;7.009;-5.088343357
8.17;7.014;-4.839486034
8.17;7.025;-5.067944871
8.17;7.025;-5.088799459
8.17;7.032;-5.318334036
8.17;7.036;-5.068395509
8.17;7.042;-5.318334036
8.17;7.046;-5.29702387
8.17;7.057;-5.068395509
8.17;7.058;-5.067944871
8.17;7.064;-5.29702387
8.17;7.07;-5.29702387
8.17;7.076;-5.088799459
8.17;7.079;-5.339815809
8.17;7.089;-5.29702387
8.17;7.092;-5.068395509
8.17;7.1;-5.088799459
8.17;7.107;-5.319200468
8.17;7.11;-5.068395509
8.17;7.114;-5.067944871
8.17;7.124;-5.318334036
8.17;7.128;-5.088799459
8.17;7.136;-5.548649785
8.17;7.14;-5.068395509
8.17;7.144;-5.548649785
8.17;7.15;-5.29702387
8.17;7.156;-5.067944871
8.17;7.166;-5.29702387
8.17;7.164;-5.548649785
8.17;7.169;-5.088343357
8.17;7.177;-5.297879926
8.17;7.18;-5.526424037
8.17;7.185;-5.318334036
8.17;7.189;-5.318334036
8.17;7.191;-5.088799459
8.17;7.196;-5.318334036
8.17;7.189;-5.318334036
8.17;7.189;-5.088799459
8.17;7.192;-5.318334036
8.17;7.195;-5.088343357
8.17;7.195;-5.548649785
8.17;7.191;-5.29702387
8.17;7.193;-5.088799459
8.17;7.193;-5.068395509
8.17;7.187;-5.318334036
8.17;7.195;-5.068395509
8.17;7.192;-5.067944871
8.17;7.191;-5.29702387
8.17;7.193;-5.088799459
8.17;7.192;-5.088799459
8.17;7.191;-5.067944871
8.17;7.192;-5.088799459
8.17;7.192;-5.088343357
8.17;7.188;-5.29702387
8.17;7.191;-5.088799459
8.17;7.198;-5.318334036
8.17;7.195;-5.318334036
8.17;7.187;-5.571054424
8.17;7.189;-5.318334036
8.17;7.199;-5.067944871
8.17;7.199;-5.067944871
8.17;7.191;-5.068395509
8.17;7.195;-5.088799459
8.17;7.191;-5.297879926
8.17;7.199;-5.318334036
8.17;7.192;-5.318334036
8.17;7.192;-5.29702387
8.17;7.198;-5.318334036
8.17;7.195;-5.29702387
8.17;7.198;-5.526424037
8.17;7.191;-5.067944871
8.17;7.196;-5.526424037
8.17;7.192;-5.319200468
8.17;7.195;-6.743808375
8.17;7.2;-4.647626619
8.17;7.2;-2.004677156
8.17;7.193;-1.622482191
8.17;7.203;-1.846650385
8.17;7.221;-1.609470573
8.17;7.229;-1.846650385
8.17;7.227;-1.609470573
8.17;7.234;-1.846395668
8.17;7.248;-1.61595021
8.17;7.256;-2.077290677
8.17;7.26;-2.077290677
8.17;7.266;-1.615727279
8.17;7.282;-1.846395668
8.17;7.284;-2.085684561
8.17;7.298;-2.077290677
8.17;7.303;-1.609470573
8.17;7.312;-2.0770042
8.17;7.319;-1.622482191
8.17;7.326;-1.61595021
8.17;7.334;-1.846395668
8.17;7.345;-1.83924688
8.17;7.357;-1.83924688
8.17;7.36;-1.846650385
8.17;7.368;-1.853855864
8.17;7.381;-2.069213866
8.17;7.388;-2.068964022
8.17;7.389;-2.068964022
8.17;7.401;-2.068680975
8.17;7.41;-1.61595021
8.17;7.421;-1.603042652
8.17;7.428;-1.846395668
8.17;7.429;-2.077290677
8.17;7.439;-1.61595021
8.17;7.45;-1.61595021
8.17;7.457;-2.077290677
8.17;7.463;-1.846650385
8.17;7.474;-1.838995214
8.17;7.486;-1.846395668
8.17;7.488;-1.846395668
8.17;7.502;-1.61595021
8.17;7.508;-2.077290677
8.17;7.517;-1.61595021
8.17;7.524;-2.077290677
8.17;7.53;-1.622482191
8.17;7.539;-1.846650385
8.17;7.55;-1.622482191
8.17;7.56;-1.83924688
8.17;7.564;-1.838995214
8.17;7.576;-2.077290677
8.17;7.582;-2.077290677
8.17;7.59;-1.846650385
8.17;7.598;-2.076684159
8.17;7.604;-1.846650385
8.17;7.611;-1.83924688
8.17;7.619;-1.61595021
8.17;7.632;-2.077290677
8.17;7.64;-1.846395668
8.17;7.647;-2.077290677
8.17;7.653;-2.077290677
8.17;7.669;-2.068364766
8.17;7.669;-1.838995214
8.17;7.681;-1.609470573
8.17;7.688;-1.61595021
8.17;7.687;-2.077290677
8.17;7.688;-1.61595021
8.17;7.681;-1.61595021
8.17;7.689;-1.846650385
8.17;7.691;-2.077290677
8.17;7.687;-1.83924688
8.17;7.685;-2.077290677
8.17;7.694;-1.61595021
8.17;7.685;-1.61595021
8.17;7.685;-1.61595021
8.17;7.682;-2.076684159
8.17;7.687;-2.085684561
8.17;7.685;-2.077290677
8.17;7.691;-1.609664996
8.17;7.689;-2.077290677
8.17;7.687;-1.846395668
8.17;7.689;-2.076684159
8.17;7.688;-2.538938476
8.17;7.685;-3.203962841
8.17;7.688;-2.52876112
8.17;7.684;-1.149029858
8.17;7.684;-0.231480307
8.17;7.684;-0.460702702
8.17;7.695;0.46269636
8.17;7.698;0.462556865
8.17;7.707;0.462828431
8.17;7.717;0.46269636
8.17;7.714;0.462556865
8.17;7.721;0.464567162
8.17;7.734;0.46269636
8.17;7.738;0.231282201
8.17;7.75;0.46269636
8.17;7.755;0.460840526
8.17;7.763;0.231282201
8.17;7.769;0.46269636
8.17;7.777;0.46269636
8.17;7.784;0.462556865
8.17;7.79;0.231282201
8.17;7.799;0.46269636
8.17;7.807;0
8.17;7.813;0.46269636
8.17;7.818;0.231282201
8.17;7.828;0.464567162
8.17;7.837;0.460840526
8.17;7.843;0.46269636
8.17;7.852;0.46269636
8.17;7.85;0.464567162
8.17;7.858;0.46269636
8.17;7.861;0.46269636
8.17;7.879;0.693816457
8.17;7.888;0.693816457
8.17;7.887;0.231282201
8.17;7.899;0.46269636
8.17;7.904;0.46269636
8.17;7.914;0.46269636
8.17;7.921;0.460840526
8.17;7.924;0.46269636
8.17;7.935;0.464567162
8.17;7.939;0.46269636
8.17;7.95;0.232216798
8.17;7.957;0.46269636
8.17;7.966;0.464425968
8.17;7.973;0.696619882
8.17;7.984;0.462828431
8.17;7.989;0.46269636
8.17;7.991;0.231282201
8.17;8.003;0.464567162
8.17;8.006;0.46269636
8.17;8.014;0.46269636
8.17;8.019;0.231282201
8.17;8.029;0.231282201
8.17;8.041;0.460840526
8.17;8.045;0.46269636
8.17;8.051;0.694025682
8.17;8.058;0.46269636
8.17;8.066;0.232216798
8.17;8.075;0.464567162
8.17;8.086;0.464700841
8.17;8.089;0.46269636
8.17;8.1;0.46269636
8.17;8.111;0.464567162
8.17;8.116;0.46269636
8.17;8.125;0.46269636
8.17;8.125;0.462556865
8.17;8.122;0.46269636
8.17;8.127;0.691035438
8.17;8.126;0.46269636
8.17;8.125;0.46269636
8.17;8.125;0.46269636
8.17;8.123;0.462556865
8.17;8.12;0.46269636
8.17;8.132;0.464567162
8.17;8.119;0.462828431
8.17;8.129;0.925332379
8.17;8.13;0.46269636
8.17;8.127;0.462828431
8.17;8.127;0.462409967
8.17;8.12;0.46269636
8.17;8.119;0.462556865
8.17;8.129;0.693816457
8.17;8.129;0.460702702
8.17;8.127;0.46269636
8.17;8.13;0.464567162
8.17;8.127;0.466453111
8.17;8.126;0.462556865
8.17;8.13;0.46269636
8.17;8.125;0.46269636
8.17;8.123;0.46269636
8.17;8.127;0.694025682
8.17;8.129;0.460840526
8.17;8.127;0.696831655
8.17;8.129;0
8.17;8.125;1.622230005
8.17;8.126;3.943674194
8.17;8.12;2.799894735
8.17;8.134;4.178865353
8.17;8.143;3.916070767
8.17;8.153;3.933852065
8.17;8.164;4.164463495
8.17;8.17;4.145646916
8.17;8.189;3.933852065
8.17;8.196;4.178865353
8.17;8.209;4.394939839
8.17;8.219;4.164463495
8.17;8.228;4.397269732
8.17;8.239;3.949635374
8.17;8.252;3.918193068
8.17;8.257;3.918193068
8.17;8.27;4.377459023
8.17;8.288;3.918193068
8.17;8.299;3.918193068
8.17;8.304;3.933852065
8.17;8.309;4.162190614
8.17;8.326;4.162190614
8.17;8.334;3.949635374
8.17;8.357;4.164463495
8.17;8.358;3.947461599
8.17;8.369;4.412559265
8.17;8.377;4.183400968
8.17;8.387;3.933852065
8.17;8.404;4.412559265
8.17;8.417;4.178865353
8.17;8.422;4.164463495
8.17;8.428;3.951747697
8.17;8.436;3.949635374
8.17;8.461;4.162190614
8.17;8.467;3.933852065
8.17;8.475;4.178865353
8.17;8.488;3.933852065
8.17;8.499;4.162190614
8.17;8.51;4.183400968
8.17;8.514;3.933852065
8.17;8.534;4.164463495
8.17;8.545;4.183400968
8.17;8.558;3.916070767
8.17;8.565;4.164463495
8.17;8.583;4.178865353
8.17;8.589;3.933852065
8.17;8.602;3.949635374
8.17;8.611;4.164463495
8.17;8.619;4.164463495
8.17;8.63;4.162190614
8.17;8.645;3.933852065
8.17;8.657;4.412559265
8.17;8.665;4.162190614
8.17;8.672;4.178865353
8.17;8.693;4.145646916
8.17;8.701;3.933852065
8.17;8.704;4.195672678
8.17;8.715;3.949635374
8.17;8.722;4.178865353
8.17;8.735;4.162190614
8.17;8.753;3.949635374
8.17;8.762;3.933852065
8.17;8.773;4.162190614
8.17;8.779;3.929495956
8.17;8.778;4.164463495
8.17;8.774;3.933852065
8.17;8.775;3.933852065
8.17;8.779;3.949635374
8.17;8.782;4.178865353
8.17;8.773;4.164463495
8.17;8.779;4.430318938
8.17;8.778;3.949635374
8.17;8.781;3.933852065
8.17;8.773;4.164463495
8.17;8.777;4.145646916
8.17;8.775;4.164463495
8.17;8.779;4.162190614
8.17;8.774;3.933852065
8.17;8.778;3.933852065
8.17;8.775;4.164463495
8.17;8.778;3.931704231
8.17;8.779;3.933852065
8.17;8.778;3.933852065
8.17;8.773;3.933852065
8.17;8.782;3.918193068
8.17;8.779;4.183400968
8.17;8.77;3.949635374
8.17;8.781;3.949635374
8.17;8.781;3.933852065
8.17;8.773;4.183400968
8.17;8.782;3.949635374
8.17;8.784;4.162190614
8.17;8.778;4.162190614
8.17;8.779;4.162190614
8.17;8.777;4.394939839
8.17;8.784;3.933852065
8.17;8.775;4.178865353
8.17;8.781;4.178865353
8.17;8.778;4.162190614
8.17;8.778;4.394939839
8.17;8.773;3.918193068
8.17;8.777;4.394939839
8.17;8.775;3.933852065
8.17;8.782;3.918193068
8.17;8.779;4.145646916
8.17;8.775;4.162190614
8.17;8.778;4.164463495
8.17;8.773;4.164463495
8.17;8.779;4.147892789
8.17;8.775;4.164463495
8.17;8.778;4.183400968
8.17;8.775;3.933852065
8.17;8.775;3.933852065
8.17;8.777;4.164463495
8.17;8.775;3.933852065
8.17;8.779;3.916070767
8.17;8.778;4.394939839
8.17;8.775;4.178865353
8.17;8.775;3.933852065
8.17;8.771;3.949635374
8.17;8.777;3.949635374
8.17;8.779;3.947461599
8.17;8.764;3.949635374
8.17;8.768;3.933852065
8.17;8.774;3.949635374
8.17;8.775;3.933852065
8.17;8.77;4.145646916
8.17;8.773;4.178865353
8.17;8.774;4.164463495
8.17;8.774;4.394939839
8.17;8.775;3.947461599
8.17;8.781;4.838703308
8.17;8.781;2.751496918
8.17;8.777;2.53595654
8.17;8.771;2.315899768
8.17;8.77;2.083657349
8.17;8.768;2.764969125
8.17;8.762;3.221978895
8.17;8.759;2.762468424
8.17;8.757;2.524781032
8.17;8.753;2.323256086
8.17;8.753;1.167817468
8.17;8.745;1.839720885
8.17;8.742;0.232216798
8.17;8.732;2.78845015
8.17;8.726;4.727425841
8.17;8.717;8.358895889
8.17;8.711;6.512330652
8.17;8.718;7.235241541
8.17;8.714;6.026682815
8.17;8.71;5.761458125
8.17;8.714;5.321151488
8.17;8.722;5.317814381
8.17;8.714;5.998863291
8.17;8.718;6.494749099
8.17;8.717;5.990708527
8.17;8.719;5.800250037
8.17;8.717;4.908704665
8.17;8.721;5.777228978
8.17;8.714;5.842993512
8.17;8.714;8.086687327
8.17;8.721;8.118367975
8.17;8.721;8.099737844
8.17;8.715;7.877499519
8.17;8.721;7.871259328
8.17;8.721;7.871259328
8.17;8.721;8.13819932
8.17;8.721;7.871259328
8.17;8.724;8.327957325
8.17;8.722;7.902349439
8.17;8.726;8.131706442
8.17;8.719;7.902349439
8.17;8.719;7.871259328
8.17;8.732;7.895920326
8.17;8.729;7.895920326
8.17;8.728;8.131706442
8.17;8.729;7.902349439
8.17;8.726;8.099737844
8.17;8.726;7.86490574
8.17;8.737;7.871259328
8.17;8.732;7.871259328
8.17;8.735;8.163921283
8.17;8.732;8.360801374
8.17;8.736;7.871259328
8.17;8.739;7.871259328
8.17;8.735;7.902349439
8.17;8.734;7.902349439
8.17;8.729;7.871259328
8.17;8.736;7.902349439
8.17;8.736;8.131706442
8.17;8.735;7.902349439
8.17;8.731;7.871259328
8.17;8.737;7.908663927
8.17;8.745;7.902349439
8.17;8.751;8.131706442
8.17;8.753;8.099737844
8.17;8.752;7.902349439
8.17;8.756;7.871259328
8.17;8.764;7.840406308
8.17;8.764;8.327957325
8.17;8.767;7.902349439
8.17;8.782;7.902349439
8.17;8.781;8.099737844
8.17;8.792;7.871259328
8.17;8.799;7.902349439
8.17;8.806;7.908663927
8.17;8.811;7.871259328
8.17;8.811;7.902349439
8.17;8.813;7.902349439
8.17;8.813;7.902349439
8.17;8.812;7.895920326
8.17;8.815;7.871259328
8.17;8.813;7.902349439
8.17;8.815;8.054984785
8.17;8.811;7.840406308
8.17;8.812;8.308273961
8.17;8.812;7.86490574
8.17;8.805;7.902349439
8.17;8.816;7.877499519
8.17;8.818;7.902349439
8.17;8.812;8.099737844
8.17;8.811;7.895920326
8.17;8.816;8.327957325
8.17;8.818;7.871259328
8.17;8.806;8.131706442
8.17;8.823;7.902349439
8.17;8.812;7.902349439
8.17;8.812;8.170491699
8.17;8.809;8.118367975
8.17;8.816;7.902349439
8.17;8.819;8.341021153
8.17;8.811;7.902349439
8.17;8.813;8.131706442
8.17;8.815;8.131706442
8.17;8.815;7.933679302
8.17;8.809;7.871259328
8.17;8.811;8.13819932
8.17;8.815;8.387025432
8.17;8.812;7.840406308
8.17;8.818;8.099737844
8.17;8.812;7.902349439
8.17;8.813;7.902349439
8.17;8.812;7.933679302
8.17;8.812;7.871259328
8.17;8.815;8.106154382
8.17;8.816;7.902349439
8.17;8.809;7.871259328
8.17;8.813;8.099737844
8.17;8.813;7.902349439
8.17;8.815;7.902349439
8.17;8.812;7.840406308
8.17;8.81;7.871259328
8.17;8.812;7.902349439
8.17;8.816;7.902349439
8.17;8.815;7.902349439
8.17;8.815;7.933679302
8.17;8.813;7.902349439
8.17;8.812;7.902349439
8.17;8.816;8.131706442
8.17;8.816;7.902349439
8.17;8.811;7.895920326
8.17;8.812;7.933679302
8.17;8.813;8.131706442
8.17;8.813;7.871259328
8.17;8.812;8.13819932
8.17;8.811;8.131706442
8.17;8.813;8.131706442
8.17;8.815;8.099737844
8.17;8.809;7.902349439
8.17;8.808;7.871259328
8.17;8.815;7.902349439
8.17;8.813;7.889377476
8.17;8.811;7.840406308
8.17;8.811;7.86490574
8.17;8.811;7.871259328
8.17;8.811;7.902349439
8.17;8.811;7.871259328
8.17;8.806;7.642528614
8.17;8.812;7.871259328
8.17;8.806;7.902349439
8.17;8.812;7.902349439
8.17;8.812;8.131706442
8.17;8.805;7.902349439
8.17;8.808;8.099737844
8.17;8.809;8.131706442
8.17;8.812;7.871259328
8.17;8.815;8.13819932
8.17;8.811;7.871259328
8.17;8.809;8.360801374
8.17;8.812;8.327957325
8.17;8.809;7.933679302
8.17;8.819;7.871259328
8.17;8.806;8.131706442
8.17;8.812;7.86490574
8.17;8.82;7.895920326
8.17;8.819;7.895920326
8.17;8.818;7.871259328
8.17;8.822;8.327957325
8.17;8.813;7.933679302
8.17;8.818;7.902349439
8.17;8.815;8.099737844
8.17;8.811;7.902349439
8.17;8.812;8.106154382
8.17;8.818;7.902349439
8.17;8.813;7.895920326
8.17;8.813;8.099737844
8.17;8.815;8.131706442
8.17;8.811;8.106154382
8.17;8.816;7.86490574
8.17;8.816;8.068012759
8.17;8.811;7.902349439
8.17;8.816;7.927173479
8.17;8.818;7.895920326
8.17;8.811;8.131706442
8.17;8.816;8.360801374
8.17;8.811;7.902349439
8.17;8.815;7.902349439
8.17;8.808;7.902349439
8.17;8.813;8.131706442
8.17;8.809;7.871259328
8.17;8.809;7.871259328
8.17;8.812;7.871259328
8.17;8.813;7.871259328
8.17;8.816;7.902349439
8.17;8.816;7.642528614
8.17;8.815;7.871259328
8.17;8.813;7.902349439
8.17;8.813;8.106154382
8.17;8.815;8.374020629
8.17;8.811;7.840406308
8.17;8.813;7.877499519
8.17;8.815;8.106154382
8.17;8.812;7.902349439
8.17;8.822;8.387025432
8.17;8.813;8.562678375
8.17;8.812;8.360320604
8.17;8.813;11.52625129
8.17;8.815;9.478638824
8.17;8.813;9.051713827
8.17;8.813;9.016347462
8.17;8.818;8.858082989
8.17;8.81;9.316322668
8.17;8.813;9.507630783
8.17;8.813;9.051713827
8.17;8.808;9.279820497
8.17;8.816;9.316322668
8.17;8.809;8.82331744
8.17;8.813;9.079319045
8.17;8.816;8.865791125
8.17;8.811;10.66638306
8.17;8.811;15.00998677
8.17;8.811;11.96467046
8.17;8.805;11.95175148
8.17;8.819;11.90552807
8.17;8.81;12.08540995
8.17;8.815;11.63349891
8.17;8.809;11.85964155
8.17;8.809;12.08540995
8.17;8.803;12.08540995
8.17;8.809;11.82656565
8.17;8.806;11.85964155
8.17;8.818;11.87226377
8.17;8.815;11.85964155
8.17;8.815;11.90552807
8.17;8.815;11.67855988
8.17;8.812;11.85964155
8.17;8.811;11.85964155
8.17;8.818;11.63349891
8.17;8.815;11.90552807
8.17;8.819;11.87226377
8.17;8.811;11.85964155
8.17;8.812;11.90552807
8.17;8.82;12.08540995
8.17;8.813;12.13211778
8.17;8.822;11.85964155
8.17;8.819;11.81408849
8.17;8.809;11.40698814
8.17;8.816;11.87226377
8.17;8.813;12.08540995
8.17;8.822;11.85964155
8.17;8.818;11.82656565
8.17;8.823;11.82656565
8.17;8.812;12.08540995
8.17;8.82;11.90552807
8.17;8.812;11.87226377
8.17;8.812;12.08540995
8.17;8.82;11.85964155
8.17;8.815;12.13211778
8.17;8.816;11.87226377
8.17;8.819;11.85964155
8.17;8.813;11.81408849
8.17;8.816;11.64589398
8.17;8.816;11.90552807
8.17;8.812;11.85964155
8.17;8.813;12.08540995
8.17;8.818;11.09880093
8.17;8.813;2.207476838
8.17;8.613;-0.923137888
8.17;8.592;-1.379009625
8.17;8.578;-1.38960408
8.17;8.561;-1.384557095
8.17;8.546;-1.384557095
8.17;8.528;-1.384557095
8.17;8.505;-1.384557095
8.17;8.488;-1.149436734
8.17;8.475;-1.149029858
8.17;8.457;-1.384557095
8.17;8.439;-1.396443096
8.17;8.422;-1.609833553
8.17;8.407;4.528412201
8.17;8.387;-1.616777174
8.17;8.364;-1.140620202
8.17;8.344;-1.192000784
8.17;8.324;1.330612213
8.17;8.31;0.231208748
8.17;8.301;0.924759704
8.17;8.29;0.924759704
8.17;8.283;0.696162655
8.17;8.273;0.464567162
8.17;8.263;0.46269636
8.17;8.25;0.464567162
8.17;8.235;0.694025682
8.17;8.232;0.693816457
8.17;8.22;0.925332379
8.17;8.21;0.462409967
8.17;8.197;0.694025682
8.17;8.187;0.696619882
8.17;8.174;0.466453111
8.17;8.161;0.693816457
8.17;8.147;0.694025682
